prior_knowledge_score,avg_quiz_score,cognitive_load_score,avg_time_per_question,error_rate,revision_frequency,help_requests_count,attention_span_score,mental_fatigue_score,time_variation,concept_mastery_rate,engagement_rate,avg_study_time_per_day,performance_score,ready_for_advanced,ready_for_advanced_svc,learning_path_type,recommended_difficulty
84,42,1,41,0.9708933955462152,7,20,4,1,22,6,63,5,60.233021644218105,1,1,1,1
75,60,5,24,0.3609026882512383,12,1,9,9,14,79,73,4,100.0,1,1,2,2
6,47,1,23,0.31903041074084926,2,10,4,1,30,99,35,2,58.66091785386995,0,1,1,1
17,69,3,49,0.07644492854311469,5,19,5,9,6,74,100,2,60.73788065182113,1,1,1,1
70,81,7,120,0.42782137954681243,10,7,10,10,7,63,45,3,95.6144104446642,1,1,2,2
91,72,4,116,0.5120098554999818,4,13,2,6,38,90,13,0,82.38645789531131,1,1,2,2
92,72,8,87,0.7669649918785639,1,10,3,2,18,90,55,1,69.53048509607237,1,1,1,1
97,24,6,72,0.7042917232338086,5,17,9,6,36,60,46,1,60.883124780979344,1,1,1,1
56,43,2,77,0.9215258519188345,3,9,4,6,3,1,43,2,20.2583445968933,0,0,0,0
17,82,10,46,0.27236327943690697,8,10,4,1,2,45,5,2,70.64137256657649,1,1,2,1
71,38,2,42,0.9641550500740742,12,5,6,9,36,61,9,0,80.43885511923854,1,1,2,2
2,51,2,17,0.8564179712405251,5,2,4,10,20,49,3,3,35.065305211482666,0,0,0,0
33,81,7,102,0.4272770048881551,12,14,5,7,15,93,70,5,100.0,1,1,2,2
5,16,3,61,0.149474985238085,2,16,9,10,2,22,71,5,13.867523245555532,0,0,0,0
93,22,8,98,0.994311277336001,5,9,5,7,18,15,83,2,29.858982712629068,0,0,0,0
34,35,1,30,0.6154672657745325,6,9,7,2,28,88,78,3,55.301888502197556,0,1,1,1
41,96,1,81,0.6726777883243258,4,20,8,8,40,3,24,3,73.89539460584035,1,1,2,1
100,13,1,35,0.6554528879345535,13,8,3,4,21,78,43,1,90.48353541435544,1,1,2,2
59,21,4,20,0.8891805844444736,5,17,6,8,5,83,20,1,38.579421162229956,0,0,0,0
37,46,10,49,0.6950732361619179,1,18,2,1,7,30,14,1,23.027705537209474,0,0,0,0
2,69,2,66,0.11198212693004705,0,7,7,4,13,25,37,5,30.541578650059762,0,0,0,0
9,57,10,66,0.7700972647076775,11,1,2,7,35,12,98,5,51.34810830623157,0,0,1,1
3,36,9,61,0.7489363298906538,5,1,10,10,7,84,49,2,23.742013246817372,0,0,0,0
39,13,10,98,0.005887497012129317,8,16,9,4,10,70,72,4,46.67796691761503,0,0,1,0
88,72,8,70,0.8142643716306982,13,12,7,6,4,95,95,1,100.0,1,1,2,2
4,68,10,113,0.6059536264407941,5,12,3,7,31,62,43,5,51.535528627069496,0,0,1,1
9,64,10,68,0.8794313626169934,2,20,8,8,14,12,61,1,17.519234073196333,0,0,0,0
84,100,4,74,0.23557544214507298,1,0,1,5,24,52,89,2,82.21469871958529,1,1,2,2
34,26,1,88,0.3152430605744446,10,8,6,6,22,65,47,4,73.76606761067401,1,1,2,1
98,44,10,116,0.7381601186034319,4,12,4,5,32,66,93,5,55.694670542316075,0,1,1,1
6,22,6,91,0.5830911624724819,12,17,4,3,10,42,12,5,51.39172605136474,0,0,1,1
80,0,4,47,0.21133384119285736,13,9,9,3,29,88,76,3,87.78510341853158,1,1,2,2
90,5,5,79,0.07501654653115342,10,7,5,7,15,8,62,4,60.25301321196326,1,1,1,1
31,0,7,83,0.3589368091220727,5,13,4,7,2,66,35,3,26.89902425003769,0,0,0,0
89,37,7,110,0.7527981046058785,6,14,3,4,12,24,50,2,52.257204332584415,0,0,1,1
70,57,7,60,0.513313526542361,11,1,2,10,12,73,60,0,88.52632890049564,1,1,2,2
23,24,9,54,0.3647275247737324,6,11,2,7,38,33,43,1,28.075976293772136,0,0,0,0
0,22,6,117,0.9006550543090067,13,17,1,9,36,66,50,2,56.78627931119568,0,1,1,1
21,16,3,103,0.6007836129195735,14,16,7,8,22,67,25,0,63.69902939661478,1,1,1,1
0,37,1,36,0.41439541469895813,10,12,3,5,17,57,17,0,60.92634096797601,1,1,1,1
31,92,2,33,0.18364224416945818,3,3,5,5,11,86,21,5,82.93337652480534,1,1,2,2
6,88,4,104,0.3342648081269689,3,19,5,5,32,36,11,2,55.30603463003814,0,1,1,1
26,82,10,22,0.7629848283374189,10,4,1,1,17,45,7,1,81.51323321847399,1,1,2,2
51,85,5,88,0.20818301332219435,13,18,4,8,17,83,65,0,100.0,1,1,2,2
41,95,6,24,0.9719139840733877,9,6,8,4,30,28,96,0,81.96249079112945,1,1,2,2
23,1,8,81,0.5267502579178365,2,12,5,5,25,96,2,3,19.59233342089732,0,0,0,0
43,40,9,30,0.544897842595566,11,6,2,6,17,77,10,5,69.59316022476595,1,1,1,1
60,75,6,54,0.5724248159311142,8,14,4,3,1,17,8,0,77.79185187066659,1,1,2,2
89,85,8,62,0.5887797998631765,14,1,2,7,6,36,36,0,100.0,1,1,2,2
96,78,3,83,0.38379699350948115,12,10,10,10,28,15,46,2,100.0,1,1,2,2
77,52,5,73,0.8939756235831082,4,4,4,4,11,0,69,5,50.993613547366316,0,0,1,1
87,38,4,70,0.12815036827801518,1,15,3,4,32,37,46,0,50.283814157262356,0,0,1,1
77,45,10,97,0.509009288689751,11,12,4,9,2,99,96,2,80.80698046377398,1,1,2,2
57,28,4,118,0.5416093189462569,4,14,8,7,39,43,0,5,39.3708431002795,0,0,0,0
41,15,6,119,0.21331522907731226,14,9,8,2,27,72,49,5,80.72938213645202,1,1,2,2
34,48,9,35,0.024979227217060362,11,4,8,1,21,21,17,1,59.13715865188995,0,1,1,1
99,68,9,72,0.594304528263211,11,11,4,4,27,96,58,4,100.0,1,1,2,2
16,92,10,93,0.30900216563654337,9,13,8,8,27,95,26,2,88.43816646047436,1,1,2,2
99,11,4,60,0.48218883528115675,10,14,10,9,18,7,26,3,60.16861989704255,1,1,1,1
9,74,1,53,0.2225265612069145,8,16,4,4,40,24,97,5,71.5662561390908,1,1,2,1
96,14,9,49,0.41081059918682616,9,12,3,1,10,91,81,4,72.86153471274608,1,1,2,1
67,16,7,47,0.08111623545696123,11,5,2,9,11,57,54,1,72.80709553182008,1,1,2,1
17,69,2,32,0.8222677964510674,1,4,1,6,39,13,2,1,29.651737985454616,0,0,0,0
6,24,7,51,0.5152106949963161,0,6,1,7,24,33,12,2,0.0,0,0,0,0
32,65,3,70,0.3752578983036735,1,5,8,10,20,94,97,3,52.80921390438955,0,0,1,1
11,20,6,11,0.7222563280620682,14,2,3,5,18,93,100,4,82.88263702028163,1,1,2,2
31,78,8,41,0.8679889269178845,12,17,5,1,17,66,1,3,84.22798118288736,1,1,2,2
37,63,5,118,0.15777714414779354,5,4,6,3,38,75,45,4,67.06048741021476,1,1,1,1
24,10,10,56,0.2466025569642868,11,7,9,5,38,6,3,3,48.03239151250627,0,0,1,0
68,9,2,36,0.9204681296638537,9,19,3,7,32,26,93,2,45.22332344412167,0,0,1,0
65,47,4,54,0.44355427826203064,12,4,1,9,26,71,42,0,94.96455433038678,1,1,2,2
53,14,3,19,0.30730124463458897,3,17,9,2,29,0,10,4,22.179328287991513,0,0,0,0
25,91,10,94,0.9741282797767405,14,1,10,4,18,29,29,4,81.29746205458522,1,1,2,2
79,58,8,84,0.057550619064855035,6,1,8,9,40,88,49,2,86.71255852079634,1,1,2,2
48,83,3,19,0.5831832979983477,0,4,2,8,30,77,11,0,69.48744842774924,1,1,1,1
61,99,10,26,0.558191859929357,7,15,8,3,3,30,64,1,81.8979755996734,1,1,2,2
92,52,1,31,0.6223577094531731,8,2,4,9,15,26,81,0,87.0572197177279,1,1,2,2
97,40,8,97,0.6762121691004841,11,9,8,4,16,33,28,5,86.22706220686754,1,1,2,2
70,49,3,75,0.22627148011944653,12,7,7,8,11,73,9,3,99.08084625038401,1,1,2,2
30,50,6,29,0.003872520615020858,3,3,2,4,4,31,55,2,44.07395082659407,0,0,0,0
7,27,5,66,0.7979831362025572,3,6,4,5,4,100,31,0,18.350515838514784,0,0,0,0
1,47,10,36,0.6400491989058266,7,16,1,10,19,4,48,1,35.14768631036551,0,0,0,0
41,45,3,14,0.5503688978615663,10,12,1,9,18,7,78,5,62.89200611888905,1,1,1,1
51,93,7,118,0.9345997556110021,9,9,1,5,33,20,6,1,79.34205833055712,1,1,2,2
95,97,3,29,0.16189723845378323,10,10,2,4,8,58,85,5,100.0,1,1,2,2
20,75,9,108,0.2769358160929536,11,10,3,5,37,25,85,2,72.18358098011238,1,1,2,1
14,22,2,90,0.6128278587478352,6,4,7,1,32,70,21,3,49.4118249067313,0,0,1,0
53,22,8,66,0.5631500985213738,5,14,8,1,28,7,25,1,25.60315821495143,0,0,0,0
48,71,4,82,0.0124045033070308,8,18,10,10,28,57,3,0,79.98972902799882,1,1,2,2
86,88,8,99,0.6912016655521236,1,20,10,2,31,90,47,2,75.23926105315276,1,1,2,2
18,19,4,86,0.7259316108328874,6,7,5,9,28,87,87,3,44.787286496390394,0,0,0,0
52,0,5,113,0.7839031360484521,7,6,10,8,2,95,100,3,44.17261207735329,0,0,0,0
1,81,5,84,0.16045837406563646,12,10,1,7,7,69,75,0,89.0033117915678,1,1,2,2
99,82,9,101,0.017169829220541333,11,14,4,10,34,6,25,5,100.0,1,1,2,2
9,14,4,105,0.2637364900404302,4,7,2,3,30,93,68,1,33.60190339745646,0,0,0,0
71,1,1,39,0.2775795179476652,9,14,1,8,35,33,8,3,56.23300481595811,0,1,1,1
18,73,1,65,0.08355010693209697,12,2,1,9,39,54,65,1,99.07917162857845,1,1,2,2
99,59,3,36,0.5217395755316911,4,2,1,4,10,83,38,2,79.40993173034005,1,1,2,2
19,83,2,65,0.09805687045146139,10,16,2,7,17,54,63,2,90.04788367871019,1,1,2,2
0,56,2,44,0.041148089558797896,1,10,4,3,20,3,75,4,31.061058411377616,0,0,0,0
14,73,6,92,0.8287263152136145,7,9,10,5,23,27,59,3,45.02365660544894,0,0,1,0
15,60,3,88,0.1690153351071244,4,9,10,5,34,63,20,0,55.64527532281298,0,1,1,1
70,27,9,16,0.03212205369914223,2,14,6,5,22,55,97,4,49.00613411818549,0,0,1,0
58,80,5,70,0.23406810094782726,11,8,8,2,5,60,95,1,93.62339076665441,1,1,2,2
8,77,5,73,0.355792362442787,7,9,7,6,34,30,50,2,59.63309101964228,0,1,1,1
7,36,8,96,0.5773658389860885,12,6,9,8,32,62,8,3,54.60432538198341,0,0,1,1
90,76,2,115,0.6912912011106072,5,16,9,8,34,2,52,3,72.9011728958188,1,1,2,1
21,39,5,60,0.7356059544978281,5,16,5,5,30,76,61,0,35.01097422648514,0,0,0,0
24,78,1,15,0.1255726347915207,10,0,5,1,6,57,66,2,91.22846237130706,1,1,2,2
49,10,7,15,0.596058584791301,3,1,10,9,28,68,40,0,23.383793112806963,0,0,0,0
23,56,7,91,0.12947105792894575,3,16,4,8,29,2,89,1,35.517478278028456,0,0,0,0
56,31,1,55,0.14717461674203725,13,5,6,10,10,83,52,0,99.39931611615283,1,1,2,2
33,40,4,72,0.29739491059475753,3,8,4,8,20,92,83,4,55.266899098204085,0,1,1,1
89,40,4,103,0.6486271201597767,8,9,3,7,24,59,22,2,74.3229270674137,1,1,2,1
60,54,10,104,0.78606999933324,11,12,4,1,32,63,87,2,76.15961095926525,1,1,2,2
63,86,2,94,0.5194773628449937,14,16,4,5,30,76,1,1,100.0,1,1,2,2
49,25,8,35,0.22628319881091574,1,19,3,2,13,29,67,3,19.98020788538611,0,0,0,0
99,38,5,81,0.5563523236298911,8,17,10,2,1,67,36,1,81.91144694064728,1,1,2,2
62,53,7,38,0.07421267027580492,7,13,7,2,3,86,40,2,88.97550477980683,1,1,2,2
23,91,10,77,0.12772031118420346,6,5,6,7,25,82,79,3,84.47342342843649,1,1,2,2
72,64,3,101,0.1381210024807813,11,18,10,7,6,53,98,4,100.0,1,1,2,2
68,3,9,38,0.6392445333505421,12,7,2,10,10,71,21,2,57.9079026058881,0,1,1,1
89,92,1,84,0.20593672554037834,13,1,8,6,31,92,22,0,100.0,1,1,2,2
48,38,1,96,0.43736040559443945,8,1,4,10,39,93,63,1,77.27782701311371,1,1,2,2
12,32,7,108,0.032026997687306324,7,14,8,4,26,51,60,1,43.0300372826359,0,0,0,0
99,64,3,120,0.9035688618987584,14,17,6,7,9,18,63,3,100.0,1,1,2,2
50,12,7,35,0.9263332597847541,3,8,3,6,24,57,24,1,24.777693167819002,0,0,0,0
40,34,10,120,0.24957845297268355,14,2,2,8,1,75,35,4,79.69811326253327,1,1,2,2
91,4,8,36,0.17959947489158412,3,6,6,5,27,84,86,1,45.89133965762732,0,0,1,0
31,85,4,84,0.20521720499495621,11,15,7,2,28,96,64,4,100.0,1,1,2,2
100,18,7,82,0.9388285922210027,0,3,3,9,19,41,19,2,28.253510891951898,0,0,0,0
94,21,6,119,0.3623012905878964,3,0,5,9,23,20,26,4,45.66265684667616,0,0,1,0
86,57,1,28,0.8844434876794154,12,10,10,10,25,71,33,0,100.0,1,1,2,2
10,88,10,27,0.009161998146283157,12,8,3,10,13,89,60,1,92.15493756478187,1,1,2,2
58,69,1,99,0.12439123916920847,1,16,1,7,39,29,49,0,57.02455639196744,0,1,1,1
41,91,10,77,0.31877420329290296,11,13,1,7,1,52,46,4,91.53553783644973,1,1,2,2
95,12,8,112,0.39616200152483483,3,1,3,1,15,48,17,5,50.09029781234772,0,0,1,1
48,72,7,15,0.38442450477538936,4,20,3,5,26,30,66,3,52.3719036229268,0,0,1,1
8,40,6,29,0.5988350036979111,8,19,10,6,17,88,62,5,52.0003414184983,0,0,1,1
38,68,8,103,0.7218203752028304,4,4,4,9,2,6,77,0,44.10091657170544,0,0,0,0
53,59,8,110,0.4066692353997695,6,14,2,3,37,32,60,1,52.003032174354246,0,0,1,1
74,62,2,15,0.24472077781619594,11,1,4,9,17,46,23,0,99.04709488218826,1,1,2,2
98,99,9,77,0.012031105613130477,3,16,10,1,7,29,12,4,81.93018263324444,1,1,2,2
88,59,10,33,0.6563894985601051,13,12,9,4,25,29,71,2,84.19070805843013,1,1,2,2
60,11,6,31,0.3652551569593758,5,3,7,6,40,35,40,3,38.14780217184822,0,0,0,0
2,68,3,70,0.6428040913314454,4,6,5,1,28,99,95,3,55.180541589966616,0,1,1,1
4,24,3,118,0.8174405951240082,11,13,10,10,3,4,65,5,41.03117522624308,0,0,0,0
35,85,1,54,0.4726930614880973,6,20,9,8,14,74,87,3,82.46315371154745,1,1,2,2
57,82,2,32,0.8761122667001943,8,10,4,10,20,64,69,0,86.29597115746647,1,1,2,2
22,31,3,85,0.12348225918249367,8,14,10,7,40,13,95,5,47.03710507866927,0,0,1,0
61,30,3,91,0.46523699244549144,7,4,9,4,16,45,13,4,58.63663015419837,0,1,1,1
4,27,7,14,0.7288464760642844,11,4,6,1,8,19,29,5,34.646418452478315,0,0,0,0
70,51,5,22,0.6364479588723297,4,14,6,4,13,70,46,2,57.27834476362838,0,1,1,1
85,31,7,63,0.45774970205442134,5,19,9,8,15,47,55,0,47.060433248288106,0,0,1,0
43,76,5,87,0.9252995103398823,14,6,7,10,35,28,33,0,86.92315344649573,1,1,2,2
49,19,3,73,0.8760194992801668,10,14,8,5,7,17,15,3,43.892812964952384,0,0,0,0
86,79,3,109,0.2100035711350885,13,1,1,6,24,63,99,1,100.0,1,1,2,2
87,68,2,103,0.49188170018240895,13,17,7,4,24,100,40,3,100.0,1,1,2,2
75,92,7,67,0.16472971119224844,1,1,1,6,5,84,41,3,78.7844353985624,1,1,2,2
89,22,4,104,0.3840820567387746,9,8,3,10,9,76,90,3,78.71288636974865,1,1,2,2
87,4,6,52,0.6725195223647984,13,9,1,3,2,10,42,1,62.65581775617143,1,1,1,1
46,79,10,12,0.41197892823646576,6,17,9,5,6,20,27,2,63.64453590058936,1,1,1,1
85,21,4,47,0.5169437539091697,6,4,7,1,4,36,83,0,56.18544487424686,0,1,1,1
92,27,10,115,0.8100964724564498,5,1,6,8,1,83,85,5,43.1441664785585,0,0,0,0
100,55,1,17,0.2579209092329373,10,8,8,2,39,43,87,3,96.1276076597564,1,1,2,2
20,70,3,77,0.0029737941876891716,12,14,8,1,3,70,7,3,100.0,1,1,2,2
84,12,8,32,0.6768699107957458,7,19,10,3,9,62,14,4,46.03705744113953,0,0,1,0
52,66,1,112,0.38659803200719745,5,13,6,5,23,2,16,0,60.78614488298111,1,1,1,1
85,85,6,60,0.26418503917227043,8,0,10,1,21,91,44,3,100.0,1,1,2,2
54,3,4,45,0.8897711357410347,7,9,3,5,33,43,56,2,39.353714894442305,0,0,0,0
23,8,8,50,0.7343270899636443,13,15,4,9,18,97,11,0,61.98442314162349,1,1,1,1
38,58,5,68,0.5618874302599555,13,6,7,8,26,39,82,5,91.7238870356268,1,1,2,2
62,62,8,68,0.8993456228251215,6,3,9,5,21,98,92,3,56.782123889089014,0,1,1,1
90,56,3,69,0.5614486338171422,14,14,9,2,34,23,11,1,100.0,1,1,2,2
35,79,2,66,0.1934521358704635,6,7,4,9,32,27,0,5,74.95915602782469,1,1,2,1
73,22,10,57,0.37408991068665987,0,12,2,2,30,88,68,1,28.157229786461542,0,0,0,0
91,14,3,60,0.28064686838019404,5,19,8,6,10,95,89,0,70.12412304175439,1,1,2,1
51,13,7,97,0.4307754731993625,10,1,2,4,3,77,27,4,51.30419017871559,0,0,1,1
18,91,5,66,0.4307798886812022,3,9,2,2,11,6,76,2,44.09542770989059,0,0,0,0
1,82,3,92,0.45443583619886807,13,18,3,9,2,65,28,2,94.09026823611921,1,1,2,2
29,37,5,103,0.5840516771237467,11,19,1,7,32,42,85,1,66.24534798722479,1,1,1,1
50,22,1,19,0.7373181313943539,10,1,5,10,27,21,54,3,53.08069860754694,0,0,1,1
61,45,1,81,0.20555326640556348,11,15,6,7,14,95,74,0,100.0,1,1,2,2
59,42,1,81,0.5930972688286672,0,6,8,8,13,35,62,2,33.4947546580808,0,0,0,0
72,56,6,13,0.5430644080313964,11,15,9,5,35,6,45,5,77.86189863494354,1,1,2,2
92,73,4,86,0.9620775850287653,1,14,5,7,9,85,65,1,62.47784403037141,1,1,1,1
84,43,2,18,0.18770353877352985,1,17,8,5,29,2,4,4,41.04506594373066,0,0,0,0
79,50,2,10,0.5703429216470883,7,12,1,10,15,67,65,4,80.69556576443748,1,1,2,2
82,65,9,115,0.5776394861074065,1,18,8,7,33,100,65,1,58.47015824159093,0,1,1,1
3,63,10,10,0.5660963089677364,7,0,3,10,16,78,8,4,53.10350948572927,0,0,1,1
5,50,2,31,0.3103202510833517,8,12,6,9,39,10,80,4,49.14061353930143,0,0,1,0
57,82,3,117,0.7349767839662249,3,7,6,2,17,10,71,5,61.440423994709654,1,1,1,1
78,3,4,55,0.31152480964556717,11,7,7,7,23,76,10,4,74.59506822591135,1,1,2,1
58,64,5,45,0.39671673415105324,4,0,6,10,35,21,2,2,60.2088592745676,1,1,1,1
73,48,1,26,0.7119749221604271,8,20,1,8,17,51,4,1,76.5427442151431,1,1,2,2
13,14,3,76,0.894917144587115,1,5,8,8,16,6,26,2,0.0,0,0,0,0
53,50,8,116,0.18091294965945692,8,16,3,10,4,15,82,0,55.7493418280707,0,1,1,1
82,3,8,63,0.5605225629489661,7,0,8,5,23,14,27,1,31.22035650697852,0,0,0,0
70,63,5,93,0.006774270944630678,10,19,5,8,24,15,21,5,94.11610297525762,1,1,2,2
73,71,8,102,0.16641673695147263,11,13,10,6,23,17,79,1,92.17176537867775,1,1,2,2
45,52,5,12,0.9017064751122749,12,0,2,10,27,68,100,4,84.88955017331674,1,1,2,2
86,15,5,43,0.7452535272454947,4,7,3,6,17,46,34,3,35.97361107491043,0,0,0,0
64,23,5,93,0.6759554452647821,3,5,3,2,16,64,96,4,36.707585304572675,0,0,0,0
83,83,10,62,0.0634772324371583,5,1,8,3,10,84,4,1,91.2375727900135,1,1,2,2
40,14,2,59,0.5388955359950058,7,0,2,6,21,45,71,4,41.534043975358244,0,0,0,0
67,83,10,49,0.042683858668141395,12,12,10,9,12,17,100,0,95.92581858913398,1,1,2,2
91,100,9,27,0.382263399857946,1,8,10,10,9,79,17,0,80.80763435763284,1,1,2,2
73,80,6,64,0.7511060344070275,7,10,1,5,6,28,91,3,68.63353079368315,1,1,1,1
64,35,9,46,0.2888734652213557,9,2,8,8,16,14,94,3,56.235057630994966,0,1,1,1
97,43,4,109,0.3363656937803393,3,3,1,7,7,76,50,0,67.06937367486195,1,1,1,1
76,6,1,119,0.20075186974095338,4,20,7,5,21,78,13,5,46.187644573179774,0,0,1,0
47,89,5,17,0.025274538467171426,14,11,9,2,6,72,24,3,100.0,1,1,2,2
66,22,2,98,0.1999905485531821,13,16,7,8,18,64,63,2,91.87692598117214,1,1,2,2
71,44,4,45,0.5355275889350758,11,18,5,1,6,38,18,4,82.50773718814773,1,1,2,2
29,98,7,16,0.5696014196752945,0,7,5,7,17,49,41,2,44.86491377956968,0,0,0,0
35,23,5,85,0.3077089704733438,8,12,3,4,39,42,47,4,50.29056107446788,0,0,1,1
43,59,8,70,0.4482234634193458,10,9,9,8,3,14,40,3,63.081585189306296,1,1,1,1
4,22,1,81,0.4163092476629764,8,11,9,4,24,43,28,4,42.514088772308384,0,0,0,0
69,88,3,39,0.5180729539697531,14,6,3,4,40,20,99,1,100.0,1,1,2,2
91,52,1,15,0.4498645716620696,2,11,9,8,3,4,71,2,57.14324906108803,0,1,1,1
51,80,9,110,0.7061939500937744,9,9,7,1,16,16,54,4,67.76732543580837,1,1,1,1
50,17,2,17,0.22484193366399796,6,11,9,10,10,99,8,3,66.72633353275248,1,1,1,1
63,78,1,112,0.6169660246068245,8,11,2,3,25,50,73,3,86.47715944324652,1,1,2,2
45,36,10,86,0.5872834407846373,12,3,1,4,25,77,16,4,70.63072334542129,1,1,2,1
61,91,8,13,0.03115882036173845,7,12,8,4,32,91,87,3,100.0,1,1,2,2
98,43,1,83,0.10561680699719345,7,9,5,1,4,84,93,3,87.30023619957609,1,1,2,2
65,5,5,26,0.5579646157618828,4,0,10,4,39,40,91,1,38.69344486581495,0,0,0,0
68,60,9,20,0.7634194125967431,10,10,2,2,4,45,2,5,74.08031024690058,1,1,2,1
40,96,1,29,0.8580221240029252,3,14,3,5,23,50,23,4,64.60176408261921,1,1,1,1
94,6,7,14,0.7390864669036311,2,1,2,7,38,76,46,0,31.487162488134977,0,0,0,0
76,67,1,104,0.5620093049534407,10,4,2,1,3,46,71,4,100.0,1,1,2,2
43,72,8,76,0.8474326271528992,14,7,9,7,21,45,47,0,93.68370910754905,1,1,2,2
92,76,4,87,0.7947079498478746,8,11,1,3,4,5,12,4,80.18916185477056,1,1,2,2
47,89,5,65,0.4869790439221713,1,11,10,3,1,82,16,4,64.82855708809221,1,1,1,1
76,89,6,22,0.9097451150266213,14,8,9,5,14,48,57,2,100.0,1,1,2,2
42,54,10,58,0.8996048560922817,13,10,7,7,17,8,13,3,66.21474481847304,1,1,1,1
89,54,3,76,0.6756333532507041,4,9,3,3,36,26,30,5,66.86470132238411,1,1,1,1
46,18,1,30,0.20621353557283784,12,4,4,9,16,46,57,4,78.1564189737292,1,1,2,2
66,22,10,31,0.10786931672701827,8,19,1,10,19,96,83,2,82.33880464344085,1,1,2,2
68,31,3,65,0.049086642505248856,7,0,9,3,35,10,56,2,68.54879826292468,1,1,1,1
24,17,3,56,0.08306367698647177,14,3,7,4,8,72,41,5,78.60272711335318,1,1,2,2
65,20,2,107,0.9881961379552494,14,9,3,4,36,52,9,5,71.0302164403246,1,1,2,1
24,9,3,23,0.9437303689620652,8,19,4,2,3,4,41,3,20.616861016991813,0,0,0,0
64,59,6,108,0.5794872394299999,8,14,8,10,23,6,50,5,58.15312258312236,0,1,1,1
58,80,2,54,0.814543810882764,11,1,5,9,19,20,59,5,85.20266926507433,1,1,2,2
86,21,2,40,0.427080323023192,6,20,3,5,36,1,55,2,50.35688573978415,0,0,1,1
17,5,2,14,0.5468827481167494,5,1,10,8,9,100,29,3,27.747434549064927,0,0,0,0
62,33,4,50,0.7253657897774523,7,1,9,2,5,77,36,3,65.44525622350011,1,1,1,1
84,1,6,79,0.4672055863298987,3,8,5,8,16,83,94,3,40.30344410789131,0,0,0,0
72,11,2,111,0.7958145508777629,11,11,6,10,9,19,54,0,61.255694034862145,1,1,1,1
65,71,4,30,0.5677496514397228,9,16,4,5,4,70,19,1,87.79276461531683,1,1,2,2
62,51,4,60,0.25222687705652547,10,19,3,6,5,39,86,1,82.93700083055697,1,1,2,2
28,42,5,110,0.25264771463846003,6,4,10,4,30,83,95,4,61.27904639989655,1,1,1,1
8,57,4,110,0.9503972405027618,10,17,3,9,15,53,76,0,50.72525218282182,0,0,1,1
5,6,6,48,0.7797963738083097,6,5,9,2,5,47,70,4,21.559824501401824,0,0,0,0
88,14,1,75,0.7558966445462391,0,14,4,8,15,92,53,5,34.01711304778949,0,0,0,0
78,78,10,22,0.9101650777108177,12,4,8,6,33,79,78,1,89.2234802126522,1,1,2,2
55,9,8,31,0.047639634321913094,7,18,10,6,8,46,66,2,60.96175378450951,1,1,1,1
100,43,6,33,0.03297338953694873,3,14,2,6,20,97,82,0,67.62561378508605,1,1,1,1
24,22,8,39,0.39454335624942294,1,6,1,3,34,16,76,3,0.0,0,0,0,0
54,17,7,113,0.5850484624151653,4,20,4,10,9,73,28,3,35.05970679640122,0,0,0,0
47,59,8,77,0.800350905226379,5,9,4,2,21,7,23,3,35.89718120456461,0,0,0,0
77,17,10,69,0.44024225590348953,9,18,2,4,12,14,19,2,42.4025665579432,0,0,0,0
19,85,8,79,0.2900675860723264,6,8,3,8,20,20,0,0,65.26458282301843,1,1,1,1
30,69,10,117,0.861919674799726,9,7,2,9,38,69,96,3,71.37100735711448,1,1,2,1
100,17,3,57,0.3614277669111572,14,13,8,6,16,95,85,4,100.0,1,1,2,2
37,64,10,10,0.262349332890109,10,15,3,6,28,40,72,4,77.86341598815362,1,1,2,2
43,88,2,74,0.8890195046572459,10,19,1,2,32,9,68,0,78.3383285401838,1,1,2,2
48,47,8,105,0.20930208164632103,1,4,1,7,36,98,71,5,40.01710548864607,0,0,0,0
61,64,2,101,0.307826393641324,9,5,5,4,3,31,27,5,84.41991067881982,1,1,2,2
85,98,3,103,0.26404110533022673,0,0,1,4,13,76,64,2,77.62460434338492,1,1,2,2
87,31,8,56,0.6960053329282202,10,19,2,2,9,9,94,4,58.703820871672704,0,1,1,1
86,19,9,16,0.7733775055243642,3,3,8,6,18,65,21,0,35.725314522533616,0,0,0,0
98,74,6,47,0.8018958724384001,11,14,8,3,32,19,22,3,94.4560212230183,1,1,2,2
10,98,7,107,0.3141629531682322,4,20,8,5,16,62,69,1,74.63558615608551,1,1,2,1
90,17,6,68,0.3835458683464963,7,20,6,4,19,19,95,4,56.69253602811561,0,1,1,1
19,55,8,23,0.10310123741192312,12,19,5,10,20,52,99,4,71.87718985805314,1,1,2,1
91,22,1,32,0.4567208980346338,7,16,10,5,26,8,31,2,62.899044400818006,1,1,1,1
61,10,4,110,0.11600143529618612,13,17,7,7,12,83,100,0,84.74021964916413,1,1,2,2
77,3,1,95,0.8910019504218329,8,4,8,4,30,0,66,0,43.82943676333373,0,0,0,0
18,54,1,26,0.4322705021196369,7,5,10,10,4,60,19,3,64.9257707070217,1,1,1,1
6,9,1,94,0.7884103067054425,12,16,10,3,1,90,48,1,58.45408035382435,0,1,1,1
10,11,2,21,0.35213260758016096,7,19,2,1,4,52,30,1,34.21750614293242,0,0,0,0
42,42,2,10,0.004544556586825843,1,4,4,8,6,58,97,3,48.613750459089694,0,0,1,0
49,43,9,18,0.2010777626161664,5,7,5,4,33,86,79,2,50.912238688466104,0,0,1,1
